Country Name,Country Code,Series Name,Series Code,2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2010-2020
Argentina,ARG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.913,76.068,76.221,76.372,76.52,76.667,..,..
Colombia,COL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.322,76.531,76.732,76.925,77.109,77.287,..,..
United States,USA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.84146341,78.6902439,78.53902439,78.53902439,78.63902439,78.78780488,..,..
United Kingdom,GBR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.30487805,80.95609756,81.15609756,81.25609756,81.25609756,81.20487805,..,..
United Arab Emirates,ARE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.095,77.285,77.47,77.647,77.814,77.972,..,..
Turkey,TUR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.172,76.532,76.86,77.161,77.437,77.691,..,..
Norway,NOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.1,82.30487805,82.40731707,82.6097561,82.75853659,82.90731707,..,..
Greece,GRC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.38536585,81.03658537,81.38780488,81.28780488,81.78780488,81.93902439,..,..
India,IND,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.286,68.607,68.897,69.165,69.416,69.656,..,..
Singapore,SGP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.49512195,82.74390244,82.84634146,83.09512195,83.29756098,83.49756098,..,..
Vietnam,VNM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.056,75.11,75.172,75.241,75.317,75.4,..,..
China,CHN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.629,75.928,76.21,76.47,76.704,76.912,..,..
Nigeria,NGA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,52.672,53.112,53.541,53.95,54.332,54.687,..,..
South Africa,ZAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.968,62.649,63.153,63.538,63.857,64.131,..,..
"Egypt, Arab Rep.",EGY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.117,71.302,71.482,71.656,71.825,71.99,..,..
Australia,AUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.3,82.4,82.44878049,82.5,82.74878049,82.9,..,..
Israel,ISR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.15365854,82.05121951,82.40731707,82.55121951,82.80243902,82.80487805,..,..
Country List,(Country List),"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,..,..,..,..,..,..,..
Brazil,BRA,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.113468647,0.114683643,0.111558308,0.106251551,..,..,..,..
Argentina,ARG,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.102548974,0.099496444,0.095582587,0.091957433,..,..,..,..
Colombia,COL,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.169432285,0.167029615,0.162509685,0.158012366,..,..,..,..
United States,USA,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.030158889,0.031995402,0.034195304,0.033557295,..,..,..,..
United Kingdom,GBR,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.014408461,0.013892938,0.013098866,0.011922885,..,..,..,..
United Arab Emirates,ARE,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.006268683,0.005896213,0.005711886,0.005601767,..,..,..,..
Turkey,TUR,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.042583028,0.040474288,0.038059167,0.036185106,..,..,..,..
Norway,NOR,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.004601919,0.004424841,0.004419631,0.003885888,..,..,..,..
Greece,GRC,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.004008171,0.004090388,0.003932806,0.003712597,..,..,..,..
India,IND,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.41757071,0.389450104,0.36466998,0.346716328,..,..,..,..
Singapore,SGP,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.010359976,0.010866544,0.010204088,0.010070868,..,..,..,..
Vietnam,VNM,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.097990414,0.09743873,0.095921744,0.094520665,..,..,..,..
China,CHN,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.050272197,0.049130698,0.04802765,0.047201159,..,..,..,..
Nigeria,NGA,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,5.179079624,5.05556869,4.96568115,4.856686024,..,..,..,..
South Africa,ZAF,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.338778655,0.325615055,0.313375078,0.300606461,..,..,..,..
"Egypt, Arab Rep.",EGY,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.148931859,0.148696683,0.142537776,0.137219817,..,..,..,..
Australia,AUS,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.011953645,0.012232547,0.012334616,0.012213385,..,..,..,..
Israel,ISR,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.011763348,0.010601752,0.010853931,0.009290724,..,..,..,..
Country List,(Country List),Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,..,..,..,..,..,..,..,..
Brazil,BRA,Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,880,870,900,940,..,..,..,..
Argentina,ARG,Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,980,1000,1000,1100,..,..,..,..
Colombia,COL,Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,590,600,620,630,..,..,..,..
United States,USA,Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,3300,3100,2900,3000,..,..,..,..
United Kingdom,GBR,Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,6900,7200,7600,8400,..,..,..,..
United Arab Emirates,ARE,Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,16000,17000,17500,17900,..,..,..,..
Turkey,TUR,Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,2300,2500,2600,2800,..,..,..,..
Norway,NOR,Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,21700,22600,22600,25700,..,..,..,..
Greece,GRC,Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,24900,24400,25400,26900,..,..,..,..
India,IND,Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,240,260,270,290,..,..,..,..
Singapore,SGP,Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,9700,9200,9800,9900,..,..,..,..
Vietnam,VNM,Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,1000,1000,1000,1100,..,..,..,..
China,CHN,Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,2000,2000,2100,2100,..,..,..,..
Nigeria,NGA,Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,19,20,20,21,..,..,..,..
South Africa,ZAF,Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,300,310,320,330,..,..,..,..
"Egypt, Arab Rep.",EGY,Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,670,670,700,730,..,..,..,..
Australia,AUS,Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,8400,8200,8100,8200,..,..,..,..
Israel,ISR,Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,8500,9400,9200,10800,..,..,..,..
Country List,(Country List),Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,..,..,..,..,..,..,..,..
Brazil,BRA,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,62,63,62,60,..,..,..,..
Argentina,ARG,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,42,41,40,39,..,..,..,..
Colombia,COL,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,85,85,84,83,..,..,..,..
United States,USA,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,16,18,19,19,..,..,..,..
United Kingdom,GBR,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,8,8,7,7,..,..,..,..
United Arab Emirates,ARE,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,3,3,3,3,..,..,..,..
Turkey,TUR,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,19,19,18,17,..,..,..,..
Norway,NOR,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,3,3,3,2,..,..,..,..
Greece,GRC,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,3,3,3,3,..,..,..,..
India,IND,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,166,158,150,145,..,..,..,..
Singapore,SGP,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,8,9,8,8,..,..,..,..
Vietnam,VNM,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,45,45,44,43,..,..,..,..
China,CHN,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,31,30,29,29,..,..,..,..
Nigeria,NGA,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,943,931,925,917,..,..,..,..
South Africa,ZAF,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,128,125,122,119,..,..,..,..
"Egypt, Arab Rep.",EGY,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,39,39,38,37,..,..,..,..
Australia,AUS,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,6,6,6,6,..,..,..,..
Israel,ISR,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,4,3,3,3,..,..,..,..
Brazil,BRA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,96.498,95.103,93.708,92.313,91.421,90.296,..,..
Argentina,ARG,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,83.067,82.139,81.211,80.283,79.483,78.682,..,..
Colombia,COL,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,90.347,89.3,88.252,87.205,77.999,77.075,..,..
United States,USA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,79.382,80.43,82.117,81.996,80.603,..,..,..
United Kingdom,GBR,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,53.642,54.081,55.137,53.08,54.575,..,..,..
United Arab Emirates,ARE,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,57.493,56.639,55.786,54.933,44.863,44.23,..,..
Turkey,TUR,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,72.93,71.53,70.13,68.731,62.33,61.236,..,..
Norway,NOR,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,43.49,41.982,41.742,39.405,38.861,..,..,..
Greece,GRC,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,43.964,43.712,43.46,43.207,42.478,41.749,..,..
India,IND,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,143.776,141.252,138.728,136.204,147.161,145.05,..,..
Singapore,SGP,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,38.615,37.554,36.492,35.431,34.939,34.447,..,..
Vietnam,VNM,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,67.169,66.435,65.7,64.966,76.363,75.893,..,..
China,CHN,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,66.173,64.479,62.785,61.091,60.272,59.453,..,..
Nigeria,NGA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,342.287,337.66,333.034,328.407,324.961,321.483,..,..
South Africa,ZAF,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,304.312,289.031,273.751,258.471,248.816,244.904,..,..
"Egypt, Arab Rep.",EGY,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,113.113,111.018,108.924,106.83,105.456,104.038,..,..
Australia,AUS,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,44.801,45.201,44.673,43.338,42.796,..,..,..
Israel,ISR,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,41.017,39.687,39.638,..,..,..,..,..
Country List,(Country List),"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..,..,..,..,..,..,..
Brazil,BRA,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,196.135,193.622,191.109,188.596,188.528,186.225,..,..
Argentina,ARG,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,154.008,152.24,150.473,148.705,147.086,145.466,..,..
Colombia,COL,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,192.549,190.835,189.12,187.406,151.616,149.878,..,..
United States,USA,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,131.889,134.324,138.526,139.245,137.542,..,..,..
United Kingdom,GBR,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,83.909,84.586,85.682,84.624,87.147,..,..,..
United Arab Emirates,ARE,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,81.739,80.514,79.29,78.066,69.555,68.616,..,..
Turkey,TUR,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,142.472,140.118,137.763,135.409,119.237,117.062,..,..
Norway,NOR,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,69.462,65.835,65.857,61.919,62.494,..,..,..
Greece,GRC,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,98.793,97.799,96.806,95.812,93.96,92.108,..,..
India,IND,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,217,214.641,212.282,209.923,203.623,201.396,..,..
Singapore,SGP,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,66.171,64.369,62.568,60.766,59.839,58.912,..,..
Vietnam,VNM,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,184.799,182.659,180.52,178.38,188.583,187.466,..,..
China,CHN,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,102.543,100.067,97.591,95.115,93.777,92.438,..,..
Nigeria,NGA,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,378.39,374.769,371.147,367.525,364.321,361.116,..,..
South Africa,ZAF,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,431.175,413.754,396.333,378.912,376.404,372.137,..,..
"Egypt, Arab Rep.",EGY,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,189.85,188.04,186.231,184.422,182.7,181.017,..,..
Australia,AUS,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,76.85,78.264,75.835,74.463,73.167,..,..,..
Israel,ISR,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,72.471,72.987,70.873,..,..,..,..,..
Country List,(Country List),"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..,..,..,..,..,..,..
Brazil,BRA,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,8.265983851,8.166371738,8.04144465,7.892086093,7.723580386,7.545775011,7.36628459,-1.463298027
Argentina,ARG,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,7.869559885,7.768479289,7.690215515,7.635883489,7.597222761,7.559991037,7.515949081,-1.020896944
Colombia,COL,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,8.779001441,8.645001879,8.55446947,8.460445631,8.348916398,8.205804595,8.029744787,-1.420503458
United States,USA,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,6.563393473,6.460582157,6.401923992,6.35095696,6.305655681,6.264132922,6.224612311,-1.037450337
United Kingdom,GBR,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,5.72212748,5.606388114,5.525214078,5.433237581,5.343551103,5.280188033,5.257231561,-1.444118769
United Arab Emirates,ARE,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,6.332880945,5.879122202,6.024141196,6.130356839,6.188417374,6.199312852,6.186111496,-1.77576227
Turkey,TUR,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,8.275259508,8.234025674,8.166533586,8.081733686,7.987235094,7.893205819,7.804961073,-0.741714695
Norway,NOR,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,6.243328002,6.132242998,6.097150834,6.045778588,5.983231232,5.922472443,5.871308963,-0.951844204
Greece,GRC,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,4.874239318,4.892073366,4.894405492,4.872723083,4.842458097,4.829482169,4.847236694,-0.13224792
India,IND,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,9.308152921,9.254727393,9.204302196,9.143453366,9.077830523,9.015000337,8.9567665,-0.633495703
Singapore,SGP,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,6.364298085,6.278935153,6.004029231,5.63861852,5.235324088,4.87408884,4.601615589,-4.488147339
Vietnam,VNM,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,7.651259948,7.226083796,6.904781751,6.687900521,6.558622729,6.482154823,6.434142043,-4.131959321
China,CHN,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,6.147141959,6.008870926,5.869957794,5.737015677,5.616052155,5.519568909,5.454289311,-2.579944874
Nigeria,NGA,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,10.2012325,10.25555686,10.29539787,10.35726474,10.43371223,10.51196434,10.58224579,0.379470906
South Africa,ZAF,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,8.773100087,8.586664974,8.435868218,8.301813668,8.193791216,8.12757953,8.111046149,-1.800711328
"Egypt, Arab Rep.",EGY,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,9.146162057,8.994850964,8.81959769,8.671610125,8.545292795,8.435622193,8.345294092,-1.617346279
Australia,AUS,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,6.176810745,6.050256414,5.963296047,5.887726717,5.829785453,5.79918145,5.799673095,-1.082227458
Israel,ISR,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,7.435396112,7.46121116,7.475278502,7.474622889,7.465876106,7.461619983,7.47026285,0.215481206
Country List,(Country List),"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,..,..,..,..,..,..,..,..
Brazil,BRA,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,8.811056773,8.718635576,8.588094146,8.433241626,8.261042425,8.081923852,7.902760685,-1.355012858
Argentina,ARG,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,8.553076992,8.446592644,8.357986021,8.295548591,8.251211083,8.209898489,8.162493005,-1.010092882
Colombia,COL,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,9.490035082,9.3518334,9.247052077,9.14097789,9.018287474,8.862966433,8.672642837,-1.430228981
United States,USA,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,7.012922001,6.888688735,6.813085434,6.751103169,6.699963385,6.655677901,6.614924317,-1.21334952
United Kingdom,GBR,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,6.151274401,6.018382146,5.920711786,5.813322297,5.710250977,5.636438132,5.606665471,-1.570484505
United Arab Emirates,ARE,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,2.870069306,2.61823068,3.12877323,3.359496698,3.364475881,3.197387364,2.934387931,0.808646693
Turkey,TUR,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,8.831581919,8.797160532,8.731197752,8.64884124,8.557878789,8.467056004,8.379653486,-0.639749641
Norway,NOR,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,6.566788199,6.429353963,6.368162137,6.278016834,6.171569819,6.073699616,5.999307295,-1.335170536
